行业类别,冲击等级,脆弱性修正系数,企业代号,企业名称,估计信用等级,有效销项金额,有效进项金额,月均销项收入,毛利率,有效销项发票数,有效进项发票数,销项作废率,进项作废率,销项负数率,进项负数率,有效经营月份数,最长销项断档月数,销项收入波动系数,客户数,供应商数,客户集中度HHI,供应商集中度HHI,进销匹配差异,经营规模分,经营连续性分,交易真实性分,抗风险能力分,经营综合预评分,信用基础分,信用得分,风险得分,最大作废率,最大负数率,是否一票否决,一票否决原因,是否高风险池,高风险池原因,风险等级,分级依据指标
装饰装修与家居,高冲击,1.250000,E323,***建筑装饰工程有限公司,类D,3426467.825000,3996447.270000,214154.239062,0.146034,117.000000,468.000000,0.290909,0.065868,0.000000,0.007984,24.000000,8.000000,1.901421,14.000000,144.000000,0.381702,0.075989,0.271034,31.457497,38.369158,59.059305,42.939371,42.382239,30.000000,41.890906,58.109094,0.290909,0.007984,否,,是,信用得分41.89 < 50；最大作废率29.09% > 25%；高冲击行业且销项收入波动系数>1.5,高风险,信用得分=41.89，有效销项金额=3426467.82，毛利率=14.60%，有效经营月份=24.0，最大作废率=29.09%，最大负数率=0.80%，进销匹配差异=0.27，客户HHI=0.382，供应商HHI=0.076
其他服务,中冲击,1.150000,E324,***汽贸有限公司,类D,11420545.438675,79367372.220000,308663.390234,-4.808232,339.000000,1569.000000,0.185096,0.032079,0.014423,0.003701,36.000000,1.000000,0.926114,41.000000,82.000000,0.404630,0.266463,4.750732,3.568756,87.415081,36.923110,35.768074,39.308789,30.000000,37.759597,62.240403,0.185096,0.014423,是,进销匹配差异4.75 > 4,否,,高风险,信用得分=37.76，有效销项金额=11420545.44，毛利率=-480.82%，有效经营月份=36.0，最大作废率=18.51%，最大负数率=1.44%，进销匹配差异=4.75，客户HHI=0.405，供应商HHI=0.266
其他服务,中冲击,1.150000,E325,***通讯器材有限公司,类C,9509137.604400,31237890.880000,250240.463274,-1.775870,4001.000000,513.000000,0.042823,0.032075,0.006938,0.022642,37.000000,1.000000,0.580754,1498.000000,63.000000,0.149052,0.578270,1.718370,2.915937,92.211751,60.537005,55.254876,50.112945,60.000000,51.356561,48.643439,0.042823,0.022642,否,,否,,中风险,信用得分=51.36，有效销项金额=9509137.60，毛利率=-177.59%，有效经营月份=37.0，最大作废率=4.28%，最大负数率=2.26%，进销匹配差异=1.72，客户HHI=0.149，供应商HHI=0.578
制造与设备,中冲击,1.000000,E326,***包装材料有限公司,类B,9416825.810000,8824077.060000,285358.357879,0.153504,181.000000,270.000000,0.085859,0.055944,0.000000,0.000000,33.000000,1.000000,0.749408,36.000000,38.000000,0.183824,0.091775,0.203504,33.041153,85.369340,84.418420,46.274152,61.614116,75.000000,63.193592,36.806408,0.085859,0.000000,否,,否,,中风险,信用得分=63.19，有效销项金额=9416825.81，毛利率=15.35%，有效经营月份=33.0，最大作废率=8.59%，最大负数率=0.00%，进销匹配差异=0.20，客户HHI=0.184，供应商HHI=0.092
可选消费与门店经营,高冲击,1.200000,E327,个体经营E327 ,类C,11517061.619200,10740900.510000,319918.378311,0.283131,251.000000,466.000000,0.073801,0.029167,0.003690,0.000000,34.000000,2.000000,0.956026,7.000000,61.000000,0.852198,0.186766,0.403131,33.636031,81.499644,82.059567,22.083141,55.397241,60.000000,55.640457,44.359543,0.073801,0.003690,否,,否,,中风险,信用得分=55.64，有效销项金额=11517061.62，毛利率=28.31%，有效经营月份=34.0，最大作废率=7.38%，最大负数率=0.37%，进销匹配差异=0.40，客户HHI=0.852，供应商HHI=0.187
科技与线上服务,中冲击,1.150000,E328,***科技有限公司,类C,6900575.509650,2291691.510000,265406.750371,0.667686,144.000000,447.000000,0.121951,0.038710,0.024390,0.010753,29.000000,2.000000,1.629072,43.000000,92.000000,0.088744,0.160128,0.725186,20.543296,64.651771,66.577605,49.863140,48.942961,60.000000,50.683207,49.316793,0.121951,0.024390,否,,否,,中风险,信用得分=50.68，有效销项金额=6900575.51，毛利率=66.77%，有效经营月份=29.0，最大作废率=12.20%，最大负数率=2.44%，进销匹配差异=0.73，客户HHI=0.089，供应商HHI=0.160
其他服务,中冲击,1.100000,E329,***园艺有限责任公司,类D,9243956.093500,1251.890000,513553.116305,0.944887,124.000000,5.000000,0.038760,0.000000,0.000000,0.000000,18.000000,6.000000,0.834924,14.000000,4.000000,0.236276,0.293449,0.999887,6.952878,49.181617,77.075577,35.088439,40.667850,30.000000,40.861125,59.138875,0.038760,0.000000,否,,是,信用得分40.86 < 50,高风险,信用得分=40.86，有效销项金额=9243956.09，毛利率=94.49%，有效经营月份=18.0，最大作废率=3.88%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.236，供应商HHI=0.293
其他服务,中冲击,1.000000,E330,***酒店管理有限公司,类B,7052465.580500,2696224.730000,185591.199487,0.625037,7773.000000,1344.000000,0.007660,0.021834,0.004341,0.004367,37.000000,1.000000,0.604903,1418.000000,233.000000,0.249883,0.074715,0.675037,22.572548,91.876354,84.475043,74.999891,65.859592,75.000000,67.637147,32.362853,0.021834,0.004367,否,,否,,较低风险,信用得分=67.64，有效销项金额=7052465.58，毛利率=62.50%，有效经营月份=37.0，最大作废率=2.18%，最大负数率=0.44%，进销匹配差异=0.68，客户HHI=0.250，供应商HHI=0.075
文娱广告与线下服务,高冲击,1.250000,E331,***广告有限公司,类C,3774965.643750,1197830.900000,157290.235156,0.676682,88.000000,139.000000,0.073684,0.034722,0.031579,0.006944,33.000000,5.000000,2.503634,13.000000,77.000000,0.288525,0.111855,0.801682,18.933112,58.000000,70.917955,42.001526,46.309727,60.000000,48.463072,51.536928,0.073684,0.031579,否,,是,信用得分48.46 < 50；高冲击行业且销项收入波动系数>1.5,高风险,信用得分=48.46，有效销项金额=3774965.64，毛利率=67.67%，有效经营月份=33.0，最大作废率=7.37%，最大负数率=3.16%，进销匹配差异=0.80，客户HHI=0.289，供应商HHI=0.112
普通批发商贸,中冲击,1.150000,E332,***商贸有限公司,类B,25312364.548950,16194935.730000,973552.482652,0.413063,378.000000,817.000000,0.025773,0.023895,0.007732,0.005974,36.000000,2.000000,1.580961,6.000000,207.000000,0.777578,0.198188,0.470563,39.306050,75.819984,86.997128,28.227571,58.141607,75.000000,59.885305,40.114695,0.025773,0.007732,否,,否,,中风险,信用得分=59.89，有效销项金额=25312364.55，毛利率=41.31%，有效经营月份=36.0，最大作废率=2.58%，最大负数率=0.77%，进销匹配差异=0.47，客户HHI=0.778，供应商HHI=0.198
文娱广告与线下服务,高冲击,1.000000,E333,***房地产营销策划有限公司,类C,4984283.220000,1313617.230000,171871.835172,0.715514,127.000000,844.000000,0.072993,0.005889,0.007299,0.005889,32.000000,3.000000,1.077372,5.000000,185.000000,0.607953,0.117628,0.815514,17.135563,74.314278,74.414635,35.281431,49.379183,60.000000,50.806691,49.193309,0.072993,0.007299,否,,否,,中风险,信用得分=50.81，有效销项金额=4984283.22，毛利率=71.55%，有效经营月份=32.0，最大作废率=7.30%，最大负数率=0.73%，进销匹配差异=0.82，客户HHI=0.608，供应商HHI=0.118
科技与线上服务,中冲击,1.000000,E334,***机械科技有限公司,类C,6400446.424500,5450873.570000,220705.049121,0.226106,185.000000,147.000000,0.060914,0.020000,0.030457,0.000000,30.000000,2.000000,0.765339,20.000000,25.000000,0.599760,0.413377,0.276106,32.124738,78.148073,82.071635,20.831039,53.858556,60.000000,54.344916,45.655084,0.060914,0.030457,否,,否,,中风险,信用得分=54.34，有效销项金额=6400446.42，毛利率=22.61%，有效经营月份=30.0，最大作废率=6.09%，最大负数率=3.05%，进销匹配差异=0.28，客户HHI=0.600，供应商HHI=0.413
其他服务,中冲击,1.100000,E335,***挖掘机租赁经营部,类C,4553627.276400,3245504.410000,252979.293133,0.349871,272.000000,431.000000,0.200000,0.018223,0.000000,0.000000,22.000000,3.000000,1.267673,9.000000,58.000000,0.349404,0.364699,0.404871,31.860532,56.671214,64.914758,30.861837,46.127020,60.000000,47.700433,52.299567,0.200000,0.000000,否,,是,信用得分47.70 < 50,高风险,信用得分=47.70，有效销项金额=4553627.28，毛利率=34.99%，有效经营月份=22.0，最大作废率=20.00%，最大负数率=0.00%，进销匹配差异=0.40，客户HHI=0.349，供应商HHI=0.365
其他服务,中冲击,1.450000,E336,***猕猴桃专业合作社,类D,2251155.861250,262083.750000,204650.532841,0.836400,48.000000,7.000000,0.094340,0.000000,0.000000,0.000000,13.000000,11.000000,3.128034,19.000000,4.000000,0.379362,0.992269,0.908900,10.088873,13.000000,70.886650,14.667125,26.931749,30.000000,28.777306,71.222694,0.094340,0.000000,否,,是,信用得分28.78 < 50,高风险,信用得分=28.78，有效销项金额=2251155.86，毛利率=83.64%，有效经营月份=13.0，最大作废率=9.43%，最大负数率=0.00%，进销匹配差异=0.91，客户HHI=0.379，供应商HHI=0.992
可选消费与门店经营,高冲击,1.000000,E337,个体经营E337 ,类C,7921077.605000,293179.110000,220029.933472,0.874091,678.000000,66.000000,0.100796,0.043478,0.009284,0.000000,34.000000,2.000000,0.840063,99.000000,35.000000,0.062055,0.267098,0.974091,9.317043,83.110236,67.449367,49.481864,50.331387,60.000000,51.710023,48.289977,0.100796,0.009284,否,,否,,中风险,信用得分=51.71，有效销项金额=7921077.60，毛利率=87.41%，有效经营月份=34.0，最大作废率=10.08%，最大负数率=0.93%，进销匹配差异=0.97，客户HHI=0.062，供应商HHI=0.267
普通批发商贸,中冲击,1.250000,E338,***商贸有限公司,类C,5978421.401875,570761.980000,199280.713396,0.859930,82.000000,251.000000,0.078652,0.003968,0.000000,0.007937,32.000000,4.000000,1.422045,4.000000,89.000000,0.308414,0.090309,0.922430,9.585562,67.027150,71.655645,41.832584,45.912884,60.000000,48.082248,51.917752,0.078652,0.007937,否,,是,信用得分48.08 < 50,高风险,信用得分=48.08，有效销项金额=5978421.40，毛利率=85.99%，有效经营月份=32.0，最大作废率=7.87%，最大负数率=0.79%，进销匹配差异=0.92，客户HHI=0.308，供应商HHI=0.090
其他服务,中冲击,1.000000,E339,***居益卫浴家俬厂,类C,3314802.026500,2892673.650000,165740.101325,0.208245,168.000000,126.000000,0.045455,0.000000,0.022727,0.000000,22.000000,3.000000,0.842500,36.000000,32.000000,0.125018,0.179294,0.258245,31.233440,62.576389,85.707962,45.112551,55.463630,60.000000,56.773139,43.226861,0.045455,0.022727,否,,否,,中风险,信用得分=56.77，有效销项金额=3314802.03，毛利率=20.82%，有效经营月份=22.0，最大作废率=4.55%，最大负数率=2.27%，进销匹配差异=0.26，客户HHI=0.125，供应商HHI=0.179
物流运输,中冲击,1.450000,E340,***物流有限公司,类D,5342694.209975,29649.720000,166959.194062,0.923157,137.000000,10.000000,0.164634,0.090909,0.067073,0.000000,31.000000,2.000000,1.621078,45.000000,4.000000,0.079429,0.911235,0.995657,5.866436,67.762806,49.466292,26.362361,36.339677,30.000000,35.658215,64.341785,0.164634,0.067073,否,,是,信用得分35.66 < 50,高风险,信用得分=35.66，有效销项金额=5342694.21，毛利率=92.32%，有效经营月份=31.0，最大作废率=16.46%，最大负数率=6.71%，进销匹配差异=1.00，客户HHI=0.079，供应商HHI=0.911
其他服务,中冲击,1.300000,E341,***纺织品有限公司,类C,2719852.936500,1434811.700000,181323.529100,0.510336,69.000000,53.000000,0.080000,0.000000,0.000000,0.000000,16.000000,3.000000,0.858384,26.000000,15.000000,0.078401,0.893482,0.575336,27.878699,53.355777,78.731620,25.227774,46.431014,60.000000,48.369290,51.630710,0.080000,0.000000,否,,是,信用得分48.37 < 50,高风险,信用得分=48.37，有效销项金额=2719852.94，毛利率=51.03%，有效经营月份=16.0，最大作废率=8.00%，最大负数率=0.00%，进销匹配差异=0.58，客户HHI=0.078，供应商HHI=0.893
制造与设备,中冲击,1.000000,E342,***裕华机械厂,类C,4190178.394000,2240183.790000,123240.541000,0.495567,132.000000,245.000000,0.169811,0.068441,0.006289,0.003802,37.000000,2.000000,0.721816,22.000000,55.000000,0.269477,0.100409,0.545567,28.760816,87.752552,65.735687,42.814776,55.563260,60.000000,55.737591,44.262409,0.169811,0.006289,否,,否,,中风险,信用得分=55.74，有效销项金额=4190178.39，毛利率=49.56%，有效经营月份=37.0，最大作废率=16.98%，最大负数率=0.63%，进销匹配差异=0.55，客户HHI=0.269，供应商HHI=0.100
普通批发商贸,中冲击,1.300000,E343,***五金工具经营部,类D,2054327.840250,792.450000,55522.374061,0.934689,401.000000,3.000000,0.073903,0.000000,0.023095,0.000000,36.000000,1.000000,0.873146,29.000000,1.000000,0.431368,1.000000,0.999689,4.069171,88.150752,68.694772,13.801035,43.192339,30.000000,41.581343,58.418657,0.073903,0.023095,否,,是,信用得分41.58 < 50,高风险,信用得分=41.58，有效销项金额=2054327.84，毛利率=93.47%，有效经营月份=36.0，最大作废率=7.39%，最大负数率=2.31%，进销匹配差异=1.00，客户HHI=0.431，供应商HHI=1.000
制造与设备,中冲击,1.150000,E344,***机械有限公司,类C,1904385.263800,1400067.960000,51469.871995,0.334138,88.000000,118.000000,0.053763,0.024793,0.053763,0.016529,37.000000,1.000000,1.528788,54.000000,50.000000,0.104157,0.267845,0.391638,30.457734,79.044614,77.555065,45.108322,57.308904,60.000000,57.833787,42.166213,0.053763,0.053763,否,,否,,中风险,信用得分=57.83，有效销项金额=1904385.26，毛利率=33.41%，有效经营月份=37.0，最大作废率=5.38%，最大负数率=5.38%，进销匹配差异=0.39，客户HHI=0.104，供应商HHI=0.268
科技与线上服务,中冲击,1.000000,E345,***科技有限公司,类C,1911145.601500,582446.760000,70783.170426,0.690951,75.000000,249.000000,0.137931,0.015810,0.000000,0.000000,34.000000,3.000000,1.131034,21.000000,105.000000,0.202890,0.089191,0.740951,17.396199,76.568976,67.723017,47.239389,50.739736,60.000000,52.041477,47.958523,0.137931,0.000000,否,,否,,中风险,信用得分=52.04，有效销项金额=1911145.60，毛利率=69.10%，有效经营月份=34.0，最大作废率=13.79%，最大负数率=0.00%，进销匹配差异=0.74，客户HHI=0.203，供应商HHI=0.089
可选消费与门店经营,高冲击,1.150000,E346,个体经营E346 ,类B,1577590.280900,2307017.620000,43821.952247,-0.072851,605.000000,487.000000,0.062016,0.018145,0.003101,0.014113,34.000000,2.000000,1.107244,106.000000,92.000000,0.044119,0.106862,0.042149,19.825706,79.399390,88.463202,58.045515,59.522463,75.000000,62.061208,37.938792,0.062016,0.014113,否,,否,,中风险,信用得分=62.06，有效销项金额=1577590.28，毛利率=-7.29%，有效经营月份=34.0，最大作废率=6.20%，最大负数率=1.41%，进销匹配差异=0.04，客户HHI=0.044，供应商HHI=0.107
制造与设备,中冲击,1.000000,E347,***不锈钢材料有限公司,类C,1799533.470000,974659.340000,49987.040833,0.489625,170.000000,85.000000,0.190476,0.022989,0.000000,0.000000,36.000000,1.000000,1.158995,38.000000,34.000000,0.062373,0.086862,0.539625,28.267674,84.180625,63.889922,50.323559,55.562651,60.000000,55.940236,44.059764,0.190476,0.000000,否,,否,,中风险,信用得分=55.94，有效销项金额=1799533.47，毛利率=48.96%，有效经营月份=36.0，最大作废率=19.05%，最大负数率=0.00%，进销匹配差异=0.54，客户HHI=0.062，供应商HHI=0.087
其他服务,中冲击,1.000000,E348,***酒店管理有限公司,类B,1921733.363000,772629.590000,56521.569500,0.608259,4050.000000,192.000000,0.051300,0.040000,0.007730,0.025000,33.000000,1.000000,0.443419,986.000000,33.000000,0.053205,0.150791,0.658259,21.850030,89.619184,77.548467,70.821582,62.511238,75.000000,64.437777,35.562223,0.051300,0.025000,否,,否,,中风险,信用得分=64.44，有效销项金额=1921733.36，毛利率=60.83%，有效经营月份=33.0，最大作废率=5.13%，最大负数率=2.50%，进销匹配差异=0.66，客户HHI=0.053，供应商HHI=0.151
文娱广告与线下服务,高冲击,1.200000,E349,***营销策划广告有限公司,类D,2130607.238400,6878.610000,355101.206400,0.877934,39.000000,9.000000,0.000000,0.000000,0.000000,0.000000,8.000000,7.000000,0.467461,2.000000,7.000000,0.511898,0.255110,0.997934,8.419011,36.785267,82.536155,26.730637,37.702186,30.000000,38.441972,61.558028,0.000000,0.000000,否,,是,信用得分38.44 < 50；高冲击行业且有效经营月份数<12,高风险,信用得分=38.44，有效销项金额=2130607.24，毛利率=87.79%，有效经营月份=8.0，最大作废率=0.00%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.512，供应商HHI=0.255
制造与设备,中冲击,1.150000,E350,***演艺设备有限公司,类C,1218461.270625,406815.570000,46863.895024,0.666217,52.000000,623.000000,0.133333,0.009539,0.016667,0.001590,31.000000,3.000000,1.667531,30.000000,140.000000,0.139715,0.084394,0.723717,18.497399,64.617620,66.168283,51.546328,48.554961,60.000000,50.399210,49.600790,0.133333,0.016667,否,,否,,中风险,信用得分=50.40，有效销项金额=1218461.27，毛利率=66.62%，有效经营月份=31.0，最大作废率=13.33%，最大负数率=1.67%，进销匹配差异=0.72，客户HHI=0.140，供应商HHI=0.084
